game_id,queen_w,rooks_w,bishops_w,knights_w,pawns_w,queen_b,rooks_b,bishops_b,knights_b,pawns_b
lYNQp68w,0,0,0,0,0,1,2,2,2,0
GepCEvCv,0,0,0,0,0,0,0,0,0,0
jUKTx6lj,1,0,0,1,0,0,0,0,0,0
Xcq0KFLj,0,0,0,0,0,0,0,0,0,0
1a3xY5JH,2,1,0,1,0,0,0,0,0,0
hx4HFRuq,5,2,0,0,0,0,0,0,0,0
tHJF1Smp,0,1,1,0,0,0,1,0,0,0
I9RMLkBb,0,0,1,0,0,8,1,0,0,1
1lDmsyAj,1,0,0,1,0,0,2,0,2,0
KCdnUk6I,0,0,0,1,0,0,0,0,0,0
QJwJKsT7,0,0,0,0,0,1,0,0,0,0
yOSoSHMS,0,2,0,3,0,1,3,0,0,1
D8vtS8rX,0,2,2,1,2,1,0,0,0,0
hhIBCLRi,0,10,3,5,3,5,0,1,2,0
rwk9qRYr,0,0,0,0,0,0,0,2,0,0
CqCTnXqy,2,2,1,4,1,3,2,0,1,1
V69yU6nm,0,0,0,0,0,0,0,0,0,0
djSsqGkB,1,3,1,0,0,0,0,0,0,0
gk4OQqzx,1,0,0,0,0,0,0,0,0,0
HKXsuNxg,1,0,2,1,0,0,0,0,1,0
LvLHnpo2,0,0,0,0,0,0,0,1,0,0
Z8qyF0xO,0,0,0,0,0,0,0,0,0,0
sb488kJt,0,0,0,0,0,0,0,2,0,0
DUxzevA9,1,0,1,0,0,0,0,0,0,0
LwIjChL4,1,1,0,0,0,3,0,1,0,0
9jYlGSk8,0,1,0,0,0,0,0,0,0,0
laSb4SoO,1,0,0,4,0,1,1,0,0,0
IVXxGv6L,1,2,0,0,0,9,0,0,0,0
1o5KnUnt,0,0,0,0,0,0,0,0,0,0
cxoI4Pct,0,0,2,0,0,7,2,0,0,0
gCZZudVP,0,0,0,1,0,0,0,0,0,0
Pdok6MmX,1,1,0,3,2,0,0,1,0,0
5eapUlLa,0,0,1,0,0,1,0,0,0,0
rqMyzvC7,7,0,3,3,0,0,0,0,0,0
vYVkNYcC,0,1,2,0,1,0,2,1,1,1
TXalgslf,0,0,0,0,0,0,0,0,0,0
d53Mfnlg,0,5,0,0,1,0,0,0,1,0
lBN5c2I4,0,1,0,0,0,1,0,0,0,0
fYRek0FQ,0,0,3,0,0,4,0,0,2,1
I8F7ilPx,1,7,0,0,0,0,0,0,0,0
Drhh62nF,0,0,0,0,0,2,5,1,0,0
AaR3MmI1,0,0,0,0,0,1,0,0,0,0
OJfTEr3R,0,1,0,0,0,2,1,1,0,0
cZt6PIv1,0,0,0,1,0,0,0,0,0,0
ZVm8NeQd,0,0,0,0,0,4,2,0,0,0
gKOkncjg,0,0,0,0,0,0,0,0,0,0
dTPg5NEb,0,0,0,0,0,2,0,0,0,0
M2rUxWEL,0,0,0,0,0,0,0,0,0,0
QNczjn5j,1,0,0,0,0,0,0,2,0,0
fGgZuX6d,0,1,0,4,0,0,3,0,1,0
o5abAnGj,0,1,0,0,0,0,0,0,0,0
9EiFhpCa,0,0,0,0,0,0,0,0,0,0
nixfCdlF,1,0,0,0,0,0,0,0,0,0
5mgcv3dp,2,1,0,0,0,0,0,0,0,0
6V14t1FA,0,0,0,0,0,4,2,1,0,3
lpuqIHqf,1,0,0,0,0,5,0,0,0,0
1ZP10ZMh,1,1,1,1,0,0,0,0,0,0
PMOMxTUa,4,1,3,2,0,0,0,0,0,0
wYNAmaAv,0,0,0,0,0,0,0,0,0,0
aI2spnaT,0,0,0,0,0,0,0,1,0,0
Ll77UJFQ,0,0,0,0,0,0,0,0,1,0
9jCFnxBx,0,1,3,0,0,0,0,0,2,0
WryBJxtJ,0,0,0,0,0,0,0,0,1,0
e7cSl9wb,1,1,2,1,1,1,2,0,1,0
Mh7O5jsS,1,0,0,0,0,0,0,1,0,0
Szb5UxZG,1,0,0,2,0,0,0,0,1,0
En3sBjnR,1,0,0,0,0,4,1,1,0,0
3lks1e95,1,0,1,1,1,0,0,0,0,0
OZwkfdyE,0,0,1,0,0,1,4,4,2,0
rwR5lW5F,0,1,0,2,0,0,0,0,1,0
OJYNoMO6,0,0,0,0,0,0,0,0,1,0
KGjRWYky,0,0,0,0,0,0,0,0,0,0
hzglCIRS,0,0,2,1,0,0,0,2,0,0
vHpuDEkp,0,1,4,0,0,2,1,0,0,0
tplYFpiJ,0,0,1,0,0,0,0,0,0,0
UXaNvzF0,3,0,1,1,0,0,0,0,1,0
CX0batYA,0,0,0,0,0,0,0,0,0,0
jCO1rXVw,2,3,1,0,0,0,4,0,0,0
JvsGgAS3,0,0,0,0,0,2,0,1,0,0
UgVbIys3,0,0,0,0,0,1,0,0,0,0
cSBXVHdQ,1,2,1,0,1,0,1,0,0,0
siMiZ12l,2,1,0,0,0,0,0,0,0,0
35iGCYuL,0,0,0,0,1,0,0,0,0,0
Z81IRD96,0,0,0,0,0,1,2,2,0,0
jCT64uD9,5,1,2,1,1,3,0,0,1,0
xUkAWIcj,7,1,0,1,0,0,0,0,0,0
ycWRsfrp,0,5,0,0,0,2,0,0,0,1
Gajj2gDw,2,3,1,1,0,6,1,2,2,1
tIX5MbuH,0,0,0,0,0,1,0,1,3,0
1vU7PaI5,2,1,2,1,0,8,0,2,5,0
wupTszqX,1,0,0,0,0,0,1,0,0,0
7dRMfBdf,0,2,6,11,0,0,0,1,1,0
RQdR5C9B,0,0,0,0,0,2,0,1,1,0
o7SO8VBh,1,1,5,0,0,0,1,1,0,1
yuR72wH2,1,0,0,0,0,0,0,0,0,0
u8OnhTL2,0,0,0,0,0,0,0,0,0,0
0mmzpmrO,0,4,8,0,0,0,0,0,0,0
nT25v4Z5,1,0,0,0,0,0,0,1,0,0
MAo73cnu,0,1,0,0,0,0,0,0,0,0
HK7I4i1V,0,0,1,0,1,1,0,1,7,1
kPYBwmn1,1,0,0,2,0,0,0,0,0,0
xIE5fbfa,1,0,0,0,0,0,0,0,0,0
x4ZtTz1b,0,1,0,0,0,0,0,1,1,0
sKXmVvek,0,0,0,0,0,0,1,1,3,0
4Iudc8Xf,0,0,0,0,0,3,0,0,0,0
nK42JDdn,0,0,0,1,0,1,0,1,1,0
017TOm8r,0,0,1,0,0,0,1,1,0,0
BabVYPbC,1,0,0,0,0,2,0,0,0,0
wo7WsfSm,0,0,0,0,0,0,0,0,0,0
SLEivwRb,0,1,1,0,0,1,0,1,1,1
LzmJQ3Uf,0,1,0,0,0,5,0,0,2,1
rInbsgMg,1,1,2,0,1,0,0,0,0,0
WEQNdBpO,0,0,0,0,0,0,0,0,0,1
y3ZXTB21,4,0,0,0,1,2,0,0,0,0
U7fluGlf,0,0,0,0,0,4,1,1,0,0
6dayHjkN,1,6,4,2,0,0,0,0,0,0
AtpoKHVt,1,0,0,0,0,0,0,0,0,0
4DFqk04K,0,0,0,0,0,0,0,0,0,0
Y4RzZLsU,0,0,0,0,0,4,0,1,0,0
Z8mMd686,0,0,2,0,0,6,2,0,0,0
wFFoXOY3,0,0,0,0,0,1,1,2,0,0
k7BInVwF,0,0,1,0,0,1,1,3,0,0
ec2G2mJb,0,0,1,0,0,0,0,0,0,0
tWuXcgsX,0,0,0,0,0,1,4,0,4,0
HaFMfg3y,0,0,0,0,0,0,0,0,0,0
iGyJ5eym,4,2,0,0,1,0,0,0,0,0
Q3k0baGV,0,2,0,0,0,0,1,0,0,0
3jFlrCMl,3,2,0,1,0,0,0,0,0,0
ddF7iWZj,0,0,0,0,0,1,0,1,0,0
Vt7zthIC,0,0,0,0,0,0,0,0,0,0
nxEZmnmP,0,0,0,0,0,0,0,0,0,0
jFLOGcYt,0,0,0,0,0,1,0,1,0,0
dXdaDln8,0,0,0,0,0,1,0,0,0,0
Nt7yg5QR,0,0,0,0,0,1,0,0,0,0
shSpWSaq,2,3,1,0,0,0,6,2,0,0
Zjav3f8V,1,0,0,0,0,0,0,1,0,0
g3R4qRnh,0,0,1,1,0,0,0,0,0,0
dkLY7I5T,2,0,0,0,0,1,0,0,1,0
6SJDzcDZ,1,0,0,0,0,1,0,0,1,0
Q7zQcBvI,0,0,1,0,0,2,0,0,0,0
STGTaqPm,0,0,0,0,0,0,0,1,0,0
jwdF7jgM,3,0,0,1,0,1,5,0,0,0
LQIRsd5F,1,1,0,0,1,0,0,0,0,0
HfSXZPg6,1,0,0,1,0,0,0,0,0,0
5VLl0QaY,0,0,0,0,0,0,0,0,0,0
geN8lCjO,0,0,2,0,0,1,0,3,0,0
NnpGCJwJ,3,1,3,0,1,1,0,0,0,0
alGVMeDu,4,0,0,1,0,2,0,1,0,0
sH2BNrBF,0,0,0,1,0,0,0,0,1,0
cBytYqY0,3,0,1,2,0,1,0,0,0,0
DViAMFuS,1,0,0,0,0,0,0,1,1,0
CW9fNfai,1,0,0,0,0,7,3,0,0,0
0iqgQzNw,0,0,0,0,0,0,0,0,0,0
dzoux73Z,0,0,0,0,0,0,0,0,0,0
VZeunfKE,1,0,0,0,0,3,3,0,1,0
IPuR2Kpi,0,0,0,0,0,0,0,0,0,0
fwJ4tTIX,1,0,1,0,0,0,0,0,0,0
LLjB8bFu,0,0,0,0,0,0,0,0,0,0
pdnPDf6C,0,0,0,0,0,0,0,0,0,0
DJzJi7af,0,0,0,0,0,0,0,0,0,0
YXA8cITf,0,0,0,0,0,0,0,0,0,0
ziM6b4nA,0,0,0,0,0,1,1,0,0,0
zUWGAzJL,0,5,0,0,1,0,0,0,0,0
h6iFBxNZ,3,0,2,2,0,0,0,0,0,0
drwIxYno,0,0,0,2,0,0,0,0,0,0
Z4BkYUi0,0,0,1,1,0,0,0,3,0,0
dupAxGzD,0,3,0,0,0,1,3,1,1,1
TA921Amr,0,0,0,0,0,0,0,0,1,1
YaixJPU3,5,2,0,0,0,0,0,0,0,0
V4VXZCkh,0,0,0,0,0,5,0,0,0,0
ySpDwO6x,0,0,0,0,0,2,0,0,0,0
2zVxbW0l,0,0,0,0,0,0,0,0,0,0
lsEJ2YGX,1,0,0,0,0,0,0,0,0,0
ebjo0Bsh,6,0,1,0,0,1,1,0,0,0
86k23iR0,0,5,0,0,2,0,1,0,0,0
YYYCZYlh,0,0,0,0,0,1,0,0,0,0
0UTHxAfh,0,0,0,1,0,2,0,1,1,0
xT50mZgr,3,2,1,1,0,0,0,0,0,0
L99Fvth3,0,0,0,0,0,0,0,0,0,0
5gMOYeTW,0,0,0,1,0,0,0,0,0,0
I30ycuPP,1,0,0,0,0,0,0,0,0,0
y9yVPwwT,0,0,0,0,0,0,0,0,0,0
kNfZkfXg,0,0,0,0,0,0,0,0,0,0
WC3rVjyw,2,1,1,1,0,0,0,0,0,0
pWc6tgB9,1,0,0,1,0,0,1,0,0,0
DOQsbEpp,1,1,0,0,0,1,0,0,0,0
R1b9r4Ck,0,0,0,0,0,0,0,0,1,0
VfYjdvBB,0,0,0,1,0,3,0,0,0,0
LBMHRYbm,0,0,0,0,0,1,0,0,1,0
rGubqsdv,1,0,0,0,0,2,0,2,0,0
60yHQ9s0,0,2,1,0,0,0,0,1,0,0
IevynFGN,2,0,0,0,0,1,0,0,0,0
EbUhs03T,0,0,0,1,0,0,1,0,1,0
1V0SHfo0,0,0,0,0,0,0,0,0,0,0
tm65iUX0,0,1,1,0,0,0,0,0,0,0
PtVlBoFH,0,1,1,1,0,1,0,0,0,0
84FUf78S,1,0,1,0,0,0,0,0,0,0
u0XhkpIo,1,0,0,0,0,0,0,0,1,0
VekNqr61,0,0,0,3,0,0,0,0,1,0
qSEBn07K,0,1,0,0,0,1,0,0,0,0
lYcgeXP2,1,0,1,2,0,0,1,0,0,0
HcbTt0Nk,0,0,0,0,0,8,0,2,0,1
iTalJED0,10,2,0,0,0,0,1,0,1,1
FD8Kxdrx,0,1,0,0,0,0,5,1,0,0
VVzA7ny1,0,0,0,0,0,0,0,0,0,0
Ld267Hpf,2,0,0,0,0,1,0,0,0,0
hRhAcYya,0,0,0,0,0,4,1,0,1,0
rO1PocHv,0,0,0,0,0,3,2,0,0,5
47ZNqRqW,0,0,3,0,0,0,0,0,0,0
gjwTv56S,0,1,0,0,0,0,2,0,1,0
Oahgo5fa,0,0,0,0,0,0,1,0,0,0
xY2xmKgx,2,1,1,1,0,1,0,1,1,0
9oBmfF2N,0,0,0,0,0,1,4,0,0,0
P9CAJTOF,0,2,0,0,0,1,0,0,0,0
rShe7Gxn,0,0,0,0,0,0,0,0,0,0
GL4Ewazg,0,0,0,0,0,1,0,0,0,0
QX7jbI4a,1,1,0,0,0,0,1,0,0,0
alda7aRJ,4,0,1,1,1,0,0,0,2,0
3sVinpE0,0,1,0,0,0,9,1,0,0,0
3R7Ht7CA,0,0,0,0,0,0,0,0,0,0
HHGxXfZd,0,0,0,0,0,0,3,0,0,0
tWbO7Rma,1,2,0,1,0,1,0,1,0,0
XLRMv5Wp,1,3,0,2,0,3,4,0,1,2
5yhasxpR,0,0,0,0,0,0,0,0,0,0
4PWdbqhc,1,1,1,2,0,0,4,0,2,1
nU6K7gHT,3,0,0,1,0,0,0,0,0,0
fUOPgwBH,0,1,0,0,2,3,3,1,0,2
WZa57bLR,0,4,0,0,0,0,1,0,2,0
V4jMyOv7,0,0,1,0,0,1,0,0,0,0
lLhm1Ro1,0,0,0,0,0,0,0,0,0,0
NcFMFEUL,0,0,0,0,0,0,0,0,0,0
W18uT1lj,1,0,0,0,0,0,0,1,1,0
oSQlUbS5,1,0,0,2,0,0,0,0,0,0
NF8AuNik,0,1,1,0,0,1,3,0,0,0
dBknWJft,0,0,0,0,0,0,0,0,0,0
SIOXVAhD,0,0,0,0,0,1,1,0,0,0
4BtxS1Au,0,1,0,0,0,0,2,0,0,0
k8U4cky8,0,0,0,0,0,0,0,0,0,0
WZKs2Ciq,1,0,0,0,0,0,2,0,0,0
55t9oty9,2,0,0,0,0,2,1,1,0,0
4TjinTA3,1,0,1,0,0,0,0,0,1,0
YUzBWky8,0,3,0,0,0,3,10,1,1,0
64ArSrkz,2,0,0,0,0,0,0,0,0,0
ZDC89CEl,0,0,0,0,0,0,0,0,0,0
YvZnPEYo,0,0,0,0,0,0,0,0,0,0
vCBmq0rl,0,0,0,0,0,0,0,0,0,0
zuP3pMR1,2,1,0,1,0,1,1,0,0,0
BhVdNZh2,1,0,0,0,0,0,1,0,0,0
08WRgQn2,0,0,0,0,0,0,0,0,0,0
Ak0HS9Xe,1,1,0,3,1,1,0,2,2,0
WCRSyAVK,1,0,0,0,0,3,0,0,0,0
exeMXTtH,0,0,0,0,0,1,0,0,0,0
eZpKZjCe,0,0,1,0,0,1,1,2,0,0
eEod6ij3,0,0,1,2,0,1,0,0,0,0
G76cDNAw,0,0,0,0,0,0,1,0,0,0
v4HHKgJ4,0,0,0,0,0,0,0,1,0,0
G4Z1zFRS,0,0,0,1,0,0,0,0,0,0
DxvJIVx5,0,0,0,0,0,2,0,0,0,1
SIf5fGcP,2,0,0,1,0,0,0,0,0,0
vvl6I6o2,1,3,1,1,0,0,4,0,2,0
NRLwWJCx,0,0,0,0,0,8,3,1,1,2
xrghN3Zv,0,0,0,0,0,0,0,0,1,0
KcmBp2p4,0,0,0,0,0,0,0,0,0,0
AbtyjXgN,0,1,0,0,0,0,0,0,1,0
zSfRynJn,1,0,0,0,0,0,1,0,0,0
K4mBJufz,0,0,0,0,0,0,1,0,0,0
pef6ZTmr,0,0,3,0,0,0,0,0,0,0
xpxEAjuL,3,5,1,2,1,0,0,0,0,0
wRYpitP6,1,0,0,0,0,0,0,0,0,0
OYOLRhUu,1,5,0,0,1,0,0,1,0,0
XIu4zolI,0,0,0,1,0,4,0,0,0,0
pPDfvGKP,2,0,0,0,2,0,0,0,0,0
2NHzPEWY,0,0,0,0,0,5,0,0,1,0
rO2hETHX,0,0,0,0,0,0,0,0,0,0
ISw4EMqd,1,3,3,0,1,1,4,1,0,0
9farYW3R,0,0,0,0,0,0,0,1,1,1
7bt1npTn,0,0,7,0,0,2,2,1,0,1
t09rM1S7,1,0,1,0,0,0,1,0,0,0
rQNkeNrg,0,0,0,0,0,0,2,0,0,0
zpSQHdRZ,0,1,0,0,0,1,0,0,0,0
mDvqhykL,0,0,0,1,0,0,3,0,3,0
VAnEuDMr,0,0,0,0,0,1,0,1,1,0
DOcw0Uzy,0,0,1,0,0,1,0,0,1,0
Mq87qxLq,0,0,0,0,0,2,1,1,2,0
iEXkcrLt,5,0,0,1,0,0,0,0,1,0
FeR0rMYp,0,0,2,1,0,1,0,0,0,0
pfKSjuTL,4,0,0,0,0,0,0,0,2,0
2Hss6bmB,0,0,1,1,0,0,1,0,1,0
QlwHMa1M,0,0,0,0,0,0,1,0,1,0
cgs0vF16,9,5,0,1,1,1,0,0,0,0
WxgQmJiT,0,0,0,0,0,1,0,0,0,0
auv4BcD9,2,1,0,1,0,0,0,1,0,0
1LZTVEVs,0,0,0,0,0,1,0,0,1,0
y58ShLw3,4,0,3,0,1,0,0,0,0,0
W1KkAlWG,0,2,2,1,1,1,0,0,0,0
pH2rOPxq,0,0,0,0,0,0,0,0,0,0
C1M7zkJs,1,0,0,0,0,0,1,1,0,0
hi3eYLUl,0,0,0,0,0,3,0,0,0,0
R4S0TGt9,0,0,1,0,0,0,1,2,0,0
VtDV8FJ4,0,1,0,0,0,1,0,1,0,0
MDYVmhkW,0,0,0,1,0,0,2,0,0,0
mpP5g3yr,1,0,0,0,0,4,2,2,0,1
1tcVQEEQ,0,0,0,0,0,1,0,0,0,0
aAHBTPKO,1,0,0,0,0,0,0,0,0,0
CoWKOkRj,0,0,0,0,0,3,1,4,0,0
pQAsWzTl,3,2,1,2,0,0,0,1,0,0
L8AcVVw0,12,3,2,0,0,1,0,0,1,0
VKw1d0zg,1,0,0,0,0,0,0,0,0,0
mIbr5HiA,1,3,3,0,0,0,0,0,0,0
pHV7R0eR,3,0,0,0,0,0,1,0,0,0
ilYzwYhL,2,8,0,1,0,1,2,0,0,0
ZO0JvicB,1,2,0,3,0,0,2,2,0,1
XZploafq,8,1,0,0,0,3,0,1,0,0
zgDouhbB,0,0,0,0,0,0,0,0,1,0
g5Hy44zK,0,0,0,4,1,4,1,1,0,0
OIv9LJNv,0,0,0,0,0,1,0,0,0,0
NXWRoCx7,6,0,0,0,0,4,0,1,0,3
RK6WLls8,0,1,1,0,0,0,0,1,0,0
l4Z0gut7,0,0,0,0,0,4,0,0,0,0
ws2jeB4d,1,0,0,0,0,0,0,0,0,0
u5ja8xnK,0,1,0,0,0,0,0,0,0,0
AOLpPkP0,1,0,0,0,0,1,0,0,0,0
WkWSudmq,0,0,0,0,0,3,0,0,0,0
VMkibLL4,2,2,0,0,0,0,0,1,0,0
9z2LL94u,1,1,1,0,0,0,3,2,0,0
QUBgZNC4,0,0,0,0,0,1,0,5,0,0
ajspIqpB,1,0,1,1,0,0,1,0,0,0
4mr0YJi2,0,0,0,0,0,3,1,2,0,0
WC4QwITc,0,0,0,1,0,0,0,0,0,0
4ihdUZrP,1,0,0,0,0,0,0,0,0,0
6x62vE2f,0,5,0,0,0,0,2,2,0,2
mVGAIKm2,0,0,0,0,0,1,3,0,0,0
TTzBqWaS,0,0,0,0,0,0,0,0,0,0
tYkDI1uH,0,3,1,1,0,0,1,0,0,0
LknUtoF9,0,0,2,0,0,0,0,0,0,0
y7WxWZOZ,2,1,0,0,1,0,0,0,0,0
yM1uVCu8,1,1,1,0,1,0,6,0,0,0
MR5PVBBS,0,0,0,0,1,6,2,0,0,0
83kw8I7D,0,0,1,1,0,0,1,0,2,0
Q8Dp1287,0,0,0,0,0,0,0,0,0,0
az9drFk2,10,5,1,0,0,0,2,0,0,0
e0XkAdF3,0,0,0,1,0,1,0,2,1,0
5BHjs0Tn,3,6,0,0,1,0,2,0,0,0
zjtlhgtM,0,0,0,0,0,0,0,0,0,0
jnWPytyY,0,2,0,0,0,1,7,0,0,0
fXgLgDVd,1,0,0,0,0,2,2,2,0,0
wWjiGhpr,1,0,0,0,0,1,0,0,0,0
KyFAhP6H,0,5,0,0,0,2,1,0,1,1
DglaRPHt,0,0,0,0,0,0,0,0,0,0
lFor8ugu,0,4,0,0,1,0,2,0,0,0
5hMQtEm2,0,1,1,0,0,0,0,2,0,0
lNcgryNC,0,2,3,0,0,0,0,1,0,0
gNSESMlx,1,0,0,2,0,0,0,0,0,0
sQRvIYDq,0,2,1,5,0,1,1,1,1,0
wPTrUoUt,0,0,0,0,0,0,0,0,0,0
srxUzRHG,0,1,1,0,0,6,1,0,1,2
83Pa1yYX,3,2,1,0,0,0,0,0,0,0
gL269OIU,3,0,0,0,0,2,2,1,0,3
5G1LKUGm,1,1,2,0,0,0,0,0,0,0
FSjB5FSG,8,0,0,0,0,6,2,0,4,1
AQ2wvEV4,1,0,1,1,1,1,0,0,0,0
WJHkhgiL,1,0,0,1,1,1,4,0,1,1
ye6tuB72,0,0,0,0,0,1,0,0,0,0
9XhsGXWA,1,0,0,0,0,1,1,1,0,0
rfm3nHlF,2,2,2,1,1,0,0,0,0,0
BKpQo5gS,0,0,1,0,0,0,0,0,0,0
GQr0mFiS,0,2,1,0,0,3,3,0,1,0
0RsRUOBu,0,0,0,0,0,0,0,0,0,0
h3uVkdCe,0,0,2,0,0,1,1,0,0,0
W5CFJDZB,0,0,0,0,0,0,0,0,0,0
HXDOu4AT,0,0,0,0,0,1,0,0,0,0
eoXOK9bV,0,0,2,0,0,0,0,0,0,0
RIQf5O1H,0,0,0,0,0,0,0,0,0,0
HKIOHFXa,1,0,0,0,0,0,0,0,0,0
J3NSOs1A,0,4,0,2,0,0,0,1,0,0
hIB7sIMU,0,2,2,1,0,2,5,0,0,0
2H1DQ1EZ,3,0,2,2,1,0,0,0,0,0
xg6vDlhm,0,1,0,0,0,0,0,0,0,0
3aqeEg86,0,0,0,0,0,0,0,0,0,0
70F6lXTZ,2,0,0,0,0,4,1,0,2,1
ykwxjDw5,0,6,0,2,0,2,6,1,1,0
yOcDQ5wb,0,1,0,7,1,4,0,0,0,1
4AjFj3rD,0,0,0,0,0,0,0,0,0,0
KFhjfoSN,0,0,0,0,0,0,0,0,0,0
wPCXRQ4p,0,3,2,1,1,0,7,1,0,2
GyuZIDwE,1,0,1,2,0,0,2,1,0,0
M8mST65z,2,4,1,2,0,0,0,0,0,0
5XPawhwj,0,0,0,1,0,0,0,0,0,0
TGcNYuTu,0,0,0,0,0,1,0,1,0,0
MVO9VvWk,0,0,2,5,1,0,1,1,2,5
HRuQ9KIO,4,1,3,1,0,0,0,0,0,0
XVjTm4bb,1,0,0,0,0,0,0,0,0,0
cAefJets,0,0,0,0,0,4,0,2,0,1
SQ6cyubf,0,2,0,0,0,1,1,0,0,0
7Xi9iQ7b,0,0,2,0,0,0,2,0,0,0
2nSCCKcx,0,0,0,0,0,0,0,0,1,0
5nlZeoRQ,5,1,0,0,0,0,0,0,0,0
ekTzq18W,1,0,0,0,0,0,0,0,0,0
L7f0cg78,4,2,1,0,0,0,0,0,0,0
k4x6IxNp,0,0,0,0,0,0,0,0,0,0
doo7zOfF,0,3,0,0,1,0,7,1,1,0
z24wE5vM,0,0,0,0,0,0,0,0,0,0
llG9Mkds,7,1,0,0,0,0,0,0,0,0
RHRlnINS,1,0,0,0,0,0,1,0,0,0
fo4ohSIA,1,0,0,0,0,0,0,0,0,0
aeCDOkrA,0,0,0,0,0,0,0,0,1,0
OzvkoOOf,2,0,0,1,0,0,1,0,0,0
ndspmHGz,2,3,0,1,1,0,0,0,1,0
XpdZ9adM,0,3,0,0,1,0,1,0,0,0
eiSpdvZG,2,2,0,0,1,0,13,1,1,1
gLTehHsW,0,0,1,3,0,4,4,0,0,0
pjMzFTPh,0,0,0,0,0,0,1,2,0,0
lusp1Qmv,0,0,0,0,0,0,1,1,0,0
EILSHwPa,0,0,2,0,0,3,0,0,0,0
KREXbOS3,5,0,0,0,0,0,0,3,1,0
0MIxumgv,2,0,0,0,0,0,0,0,0,0
DwnKaUvy,0,0,0,1,0,0,0,0,0,0
PXkVoe6R,0,3,2,0,2,1,1,0,0,0
C3UYE2HE,0,0,0,0,0,2,5,0,0,0
lcGPl2Xx,3,0,0,1,0,1,0,0,1,0
asiBosTc,0,0,0,0,0,0,1,3,0,0
EZlrDDO8,0,0,0,0,0,0,1,4,0,0
s8ZpdhUK,0,2,3,0,3,1,0,0,0,0
YeONbwy5,4,0,1,3,0,1,0,0,0,0
pZbl5KeF,0,0,0,0,0,0,3,0,0,0
DI4RfU2G,5,0,1,1,0,2,1,0,0,0
PYrnR4Hh,0,1,1,0,0,0,1,1,0,0
4O7DNzLk,1,0,1,0,0,0,0,0,0,0
Fe5mhLEP,0,3,2,0,0,0,5,1,0,0
YTXkuoW6,0,1,0,0,0,4,1,0,0,0
9YyoBfdo,0,0,2,0,0,1,1,0,0,0
J7zYsED0,0,0,1,0,0,0,3,1,2,0
3Tk2vEeF,2,0,0,0,0,0,0,0,0,0
5O6D13Gd,0,6,1,0,0,0,1,1,0,0
dChA5HtE,0,0,1,0,0,2,1,0,0,0
hyYcx8U4,0,0,0,0,0,0,0,0,0,0
LP2ITb4n,1,9,0,0,0,0,1,0,0,0
UDC3yUoY,0,0,0,0,0,0,0,0,0,0
9w494Pih,0,0,0,0,0,0,0,0,0,0
PurLiEXF,0,0,2,0,0,9,3,1,2,0
kjcwx8Ag,3,0,0,0,1,4,0,1,0,3
ZKEyK1sk,6,0,0,0,0,2,10,0,0,0
iavpNBGh,6,5,1,0,0,0,0,0,1,0
bC4sirpI,1,0,0,3,0,0,0,0,0,0
lXScTSyd,1,0,0,1,0,3,1,0,0,0
JJ5Y3m36,0,2,3,0,1,10,2,0,0,0
poR9I5kY,2,0,0,0,0,1,0,0,1,0
atlN9DEm,7,0,0,0,0,1,0,0,0,0
A3mIn2f4,1,0,0,0,0,0,1,2,0,0
R9okcVPk,0,0,0,0,0,0,0,1,0,0
ZQxyuw8A,1,2,0,0,0,0,0,1,0,0
qsSbqKrm,1,0,1,0,0,1,0,0,0,1
6L0FBnmi,0,5,0,2,0,2,2,1,0,1
AUDTXexH,1,0,0,1,0,1,1,0,0,0
axDwSVwe,3,0,0,0,0,1,0,1,0,0
Fp9aWzH3,3,0,0,0,0,10,0,0,3,0
btUzOxZ8,6,6,1,2,1,0,0,0,0,0
k7pXSZIh,1,0,1,0,0,1,0,0,0,0
mqFbFMYa,0,0,0,0,0,0,0,0,1,0
V5dq42Du,0,3,0,1,0,1,1,2,2,0
